id,id_vente,prix_total,date_vente,qte_medicament,medicament
3957,166,88737,2018-04-13 00:00:00,11,44
3956,726,57706,2018-08-01 00:00:00,22,27
3955,455,51740,2018-01-01 00:00:00,26,39
3954,55,123913,2018-02-20 00:00:00,17,7
3953,443,42920,2018-10-08 00:00:00,20,46
3952,544,127874,2018-03-22 00:00:00,17,40
3951,831,97944,2018-12-17 00:00:00,12,30
3950,969,244035,2018-07-11 00:00:00,29,65
3949,588,29156,2018-03-10 00:00:00,4,7
3948,756,94133,2018-06-09 00:00:00,13,67
3947,309,9114,2018-12-10 00:00:00,7,9
3946,131,78075,2018-03-01 00:00:00,25,15
3945,369,25245,2018-02-08 00:00:00,3,65
3944,119,9905,2018-04-15 00:00:00,1,2
3943,735,134442,2018-01-29 00:00:00,22,80
3942,956,78750,2018-10-27 00:00:00,25,51
3941,996,18558,2018-03-11 00:00:00,6,16
3940,894,228259,2018-07-02 00:00:00,29,10
3939,714,24262,2018-11-23 00:00:00,7,1
3938,862,21651,2018-08-26 00:00:00,7,16
3937,870,117908,2018-03-26 00:00:00,14,29
3936,429,77868,2018-04-21 00:00:00,12,24
3935,239,209989,2018-07-01 00:00:00,29,67
3934,520,73073,2018-07-21 00:00:00,13,57
3933,536,144820,2018-05-10 00:00:00,20,67
3932,680,40774,2018-05-04 00:00:00,19,46
3931,484,45885,2018-11-14 00:00:00,19,8
3930,984,16926,2018-12-02 00:00:00,13,9
3929,334,232848,2018-10-01 00:00:00,27,89
3928,281,51120,2018-07-28 00:00:00,20,86
3927,937,56336,2018-01-29 00:00:00,14,81
3926,774,23436,2018-03-05 00:00:00,18,9
3925,965,9829,2018-12-24 00:00:00,1,35
3924,894,75735,2018-04-22 00:00:00,9,65
3923,362,54210,2018-11-20 00:00:00,6,69
3922,809,47250,2018-10-20 00:00:00,15,51
3921,799,3906,2018-02-12 00:00:00,3,9
3920,865,226440,2018-03-22 00:00:00,30,66
3919,102,58500,2018-11-22 00:00:00,12,83
3918,458,71175,2018-06-02 00:00:00,13,31
3917,405,76252,2018-01-17 00:00:00,22,1
3916,586,22050,2018-01-16 00:00:00,7,51
3915,780,38340,2018-07-10 00:00:00,15,86
3914,535,62336,2018-02-08 00:00:00,8,0
3913,896,29715,2018-06-02 00:00:00,3,2
3912,128,72400,2018-03-26 00:00:00,10,58
3911,688,127874,2018-04-26 00:00:00,17,40
3910,172,14254,2018-06-11 00:00:00,2,12
3909,643,98124,2018-05-05 00:00:00,13,66
3908,228,128979,2018-11-10 00:00:00,27,92
3907,497,131202,2018-02-14 00:00:00,18,7
3906,912,150948,2018-05-28 00:00:00,18,76
3905,239,109216,2018-12-10 00:00:00,16,34
3904,328,173673,2018-04-28 00:00:00,23,22
3903,710,54360,2018-10-19 00:00:00,10,3
3902,146,93075,2018-05-13 00:00:00,17,31
3901,451,76067,2018-03-17 00:00:00,29,27
3900,548,41592,2018-10-15 00:00:00,12,49
3899,859,171665,2018-04-02 00:00:00,19,69
3898,645,235816,2018-07-13 00:00:00,28,29
3897,485,21131,2018-10-01 00:00:00,17,23
3896,376,73125,2018-01-11 00:00:00,15,83
3895,778,12430,2018-04-28 00:00:00,10,23
3894,517,66546,2018-04-14 00:00:00,18,71
3893,281,1990,2018-07-11 00:00:00,1,39
3892,625,14788,2018-12-14 00:00:00,4,71
3891,760,143174,2018-03-18 00:00:00,17,29
3890,951,110313,2018-07-02 00:00:00,17,24
3889,246,145780,2018-06-28 00:00:00,20,7
3888,76,178896,2018-07-12 00:00:00,24,55
3887,956,73940,2018-01-14 00:00:00,20,71
3886,390,55796,2018-01-19 00:00:00,26,46
3885,120,25200,2018-01-03 00:00:00,8,51
3884,445,64536,2018-07-15 00:00:00,8,44
3883,544,217910,2018-06-01 00:00:00,22,2
3882,453,80352,2018-06-11 00:00:00,9,20
3881,155,81198,2018-10-29 00:00:00,26,15
3880,121,42920,2018-11-14 00:00:00,20,46
3879,331,137760,2018-03-26 00:00:00,20,70
3878,997,58767,2018-11-20 00:00:00,19,16
3877,686,35840,2018-03-14 00:00:00,14,6
3876,607,244860,2018-09-14 00:00:00,30,30
3875,570,40667,2018-09-05 00:00:00,11,71
3874,661,29816,2018-06-13 00:00:00,4,55
3873,190,9279,2018-03-23 00:00:00,3,16
3872,37,117455,2018-01-14 00:00:00,13,69
3871,737,6300,2018-08-13 00:00:00,2,51
3870,605,89280,2018-01-21 00:00:00,10,20
3869,120,135720,2018-04-30 00:00:00,26,90
3868,1000,20796,2018-02-09 00:00:00,6,49
3867,326,117810,2018-02-11 00:00:00,14,65
3866,571,75474,2018-04-04 00:00:00,9,76
3865,571,7394,2018-10-25 00:00:00,2,71
3864,313,226422,2018-05-13 00:00:00,27,76
3863,25,116042,2018-09-16 00:00:00,17,34
3862,778,92565,2018-07-28 00:00:00,11,65
3861,285,37800,2018-06-11 00:00:00,12,51
3860,596,22484,2018-06-15 00:00:00,4,57
3859,307,135413,2018-10-20 00:00:00,19,12
3858,489,92790,2018-08-26 00:00:00,30,16
3857,34,78030,2018-09-16 00:00:00,17,78
3856,293,171442,2018-01-29 00:00:00,23,55
3855,900,71568,2018-01-11 00:00:00,28,86
3854,736,38960,2018-10-07 00:00:00,5,0
3853,32,6826,2018-10-24 00:00:00,1,34
3852,317,172200,2018-06-06 00:00:00,25,70
3851,514,25560,2018-02-20 00:00:00,10,86
3850,229,12492,2018-07-02 00:00:00,4,15
3849,170,64536,2018-04-20 00:00:00,8,44
3848,326,46080,2018-04-14 00:00:00,18,6
3847,347,194670,2018-08-11 00:00:00,30,24
3846,336,46080,2018-09-19 00:00:00,18,6
3845,143,11242,2018-09-18 00:00:00,2,57
3844,778,51990,2018-07-21 00:00:00,15,49
3843,426,178560,2018-09-01 00:00:00,20,20
3842,619,137700,2018-04-07 00:00:00,30,78
3841,841,30044,2018-04-03 00:00:00,14,46
3840,578,203796,2018-04-02 00:00:00,27,66
3839,305,226422,2018-05-23 00:00:00,27,76
3838,674,196416,2018-12-12 00:00:00,22,20
3837,522,258720,2018-06-22 00:00:00,30,89
3836,265,203796,2018-07-31 00:00:00,27,66
3835,302,149667,2018-08-25 00:00:00,21,12
3834,777,11091,2018-07-27 00:00:00,3,71
3833,575,34650,2018-12-16 00:00:00,11,51
3832,497,83860,2018-08-20 00:00:00,10,76
3831,119,199752,2018-05-31 00:00:00,29,70
3830,606,48402,2018-11-01 00:00:00,6,44
3829,619,33439,2018-04-12 00:00:00,7,92
3828,840,68992,2018-06-15 00:00:00,8,89
3827,382,178896,2018-09-23 00:00:00,24,55
3826,760,76067,2018-10-18 00:00:00,29,27
3825,709,53676,2018-02-15 00:00:00,21,86
3824,748,19108,2018-03-11 00:00:00,4,92
3823,746,86650,2018-02-03 00:00:00,25,1
3822,313,102375,2018-05-08 00:00:00,21,83
3821,693,128331,2018-05-13 00:00:00,21,80
3820,207,65601,2018-11-12 00:00:00,9,7
3819,867,191128,2018-01-22 00:00:00,28,34
3818,2,38400,2018-01-08 00:00:00,15,6
3817,233,270512,2018-10-10 00:00:00,29,17
3816,928,260036,2018-12-10 00:00:00,28,38
3815,277,60870,2018-07-28 00:00:00,10,36
3814,963,36970,2018-11-13 00:00:00,10,71
3813,297,6888,2018-01-06 00:00:00,1,70
3812,860,99778,2018-01-04 00:00:00,14,12
3811,77,6918,2018-05-30 00:00:00,1,18
3810,501,62388,2018-12-20 00:00:00,18,49
3809,817,72450,2018-10-25 00:00:00,23,51
3808,382,73073,2018-01-12 00:00:00,13,57
3807,650,32445,2018-09-12 00:00:00,5,24
3806,339,26230,2018-01-13 00:00:00,10,27
3805,305,9829,2018-09-16 00:00:00,1,35
3804,644,45058,2018-02-25 00:00:00,13,49
3803,186,4875,2018-05-21 00:00:00,1,83
3802,535,151380,2018-02-26 00:00:00,29,90
3801,180,56214,2018-12-17 00:00:00,18,15
3800,131,67959,2018-10-20 00:00:00,9,22
3799,366,38934,2018-03-11 00:00:00,6,24
3798,959,74240,2018-09-16 00:00:00,29,6
3797,147,109486,2018-09-15 00:00:00,13,29
3796,912,85050,2018-05-11 00:00:00,27,51
3795,823,202592,2018-09-27 00:00:00,26,0
3794,308,105094,2018-01-24 00:00:00,22,92
3793,68,120731,2018-10-12 00:00:00,13,38
3792,257,85050,2018-03-01 00:00:00,27,51
3791,224,297150,2018-07-07 00:00:00,30,2
3790,134,152775,2018-06-29 00:00:00,25,80
3789,648,123097,2018-03-30 00:00:00,17,67
3788,382,234808,2018-12-10 00:00:00,28,76
3787,2,59850,2018-08-22 00:00:00,19,51
3786,926,2146,2018-08-12 00:00:00,1,46
3785,434,103516,2018-03-12 00:00:00,28,71
3784,923,27346,2018-08-02 00:00:00,22,23
3783,209,158424,2018-03-19 00:00:00,23,70
3782,999,194670,2018-12-11 00:00:00,30,24
3781,253,181224,2018-11-21 00:00:00,24,22
3780,249,104025,2018-08-25 00:00:00,19,31
3779,466,8412,2018-04-01 00:00:00,1,5
3778,638,294870,2018-07-27 00:00:00,30,35
3777,904,6932,2018-11-19 00:00:00,2,49
3776,430,151297,2018-09-03 00:00:00,19,87
3775,765,57324,2018-12-21 00:00:00,12,92
3774,829,23880,2018-03-19 00:00:00,12,39
3773,565,186350,2018-10-17 00:00:00,25,55
3772,782,28168,2018-07-24 00:00:00,7,81
3771,615,56336,2018-03-02 00:00:00,14,81
3770,209,15465,2018-04-13 00:00:00,5,16
3769,638,58767,2018-02-07 00:00:00,19,16
3768,243,59632,2018-03-24 00:00:00,8,55
3767,206,145206,2018-02-09 00:00:00,18,44
3766,133,137984,2018-05-21 00:00:00,16,89
3765,657,8422,2018-04-09 00:00:00,1,29
3764,511,216840,2018-08-25 00:00:00,24,69
3763,822,217230,2018-02-15 00:00:00,30,67
3762,785,151767,2018-03-11 00:00:00,27,57
3761,827,179216,2018-01-22 00:00:00,23,0
3760,468,235896,2018-12-12 00:00:00,24,35
3759,491,262015,2018-07-25 00:00:00,29,69
3758,821,9114,2018-10-28 00:00:00,7,9
3757,725,78397,2018-04-12 00:00:00,11,12
3756,156,122220,2018-01-27 00:00:00,20,80
3755,415,107213,2018-01-07 00:00:00,29,71
3754,745,71379,2018-10-25 00:00:00,11,24
3753,790,69012,2018-04-09 00:00:00,27,86
3752,877,18645,2018-01-06 00:00:00,15,23
3751,437,79630,2018-02-15 00:00:00,10,87
3750,336,201675,2018-11-09 00:00:00,25,44
3749,823,19530,2018-02-05 00:00:00,15,9
3748,685,70668,2018-08-14 00:00:00,13,3
3747,128,171048,2018-02-03 00:00:00,24,12
3746,577,88461,2018-05-09 00:00:00,9,35
3745,716,130338,2018-01-27 00:00:00,18,67
3744,411,68850,2018-08-10 00:00:00,15,78
3743,888,25752,2018-04-07 00:00:00,12,46
3742,128,80480,2018-10-03 00:00:00,20,81
3741,781,203094,2018-05-15 00:00:00,27,40
3740,36,124202,2018-11-27 00:00:00,26,92
3739,767,100980,2018-07-04 00:00:00,12,65
3738,923,166543,2018-11-03 00:00:00,23,67
3737,62,29156,2018-08-11 00:00:00,4,7
3736,204,64260,2018-12-30 00:00:00,14,78
3735,439,249984,2018-02-13 00:00:00,28,20
3734,491,135720,2018-09-23 00:00:00,26,90
3733,586,14916,2018-05-02 00:00:00,12,23
3732,996,6918,2018-04-10 00:00:00,1,18
3731,21,84220,2018-02-26 00:00:00,10,29
3730,435,162225,2018-09-11 00:00:00,25,24
3729,643,55080,2018-11-07 00:00:00,12,78
3728,148,110160,2018-12-28 00:00:00,24,78
3727,748,245725,2018-11-10 00:00:00,25,35
3726,734,2415,2018-07-20 00:00:00,1,8
3725,314,40950,2018-01-03 00:00:00,13,51
3724,935,159334,2018-02-02 00:00:00,19,76
3723,751,23617,2018-09-25 00:00:00,19,23
3722,298,75798,2018-01-14 00:00:00,9,29
3721,735,43488,2018-02-19 00:00:00,8,3
3720,878,17856,2018-10-18 00:00:00,2,20
3719,267,137760,2018-01-12 00:00:00,20,70
3718,671,42110,2018-03-14 00:00:00,5,29
3717,335,36522,2018-06-14 00:00:00,6,36
3716,214,7240,2018-12-07 00:00:00,1,58
3715,398,38052,2018-10-15 00:00:00,7,3
3714,49,163009,2018-10-12 00:00:00,29,57
3713,982,24375,2018-04-04 00:00:00,5,83
3712,603,57016,2018-05-16 00:00:00,8,12
3711,124,3980,2018-10-03 00:00:00,2,39
3710,745,92425,2018-07-13 00:00:00,25,71
3709,944,69335,2018-04-07 00:00:00,7,2
3708,428,183976,2018-08-05 00:00:00,26,42
3707,260,85031,2018-01-20 00:00:00,23,71
3706,411,28980,2018-05-27 00:00:00,12,8
3705,188,4024,2018-01-19 00:00:00,1,81
3704,495,136500,2018-03-13 00:00:00,28,83
3703,847,258912,2018-02-28 00:00:00,29,20
3702,463,85031,2018-05-20 00:00:00,23,71
3701,832,210300,2018-12-24 00:00:00,25,5
3700,12,9279,2018-02-20 00:00:00,3,16
3699,133,89782,2018-12-21 00:00:00,11,30
3698,743,90612,2018-11-01 00:00:00,12,22
3697,159,87750,2018-10-06 00:00:00,18,83
3696,877,137139,2018-01-18 00:00:00,17,44
3695,85,151596,2018-01-18 00:00:00,18,29
3694,56,141626,2018-11-30 00:00:00,19,55
3693,54,139305,2018-12-03 00:00:00,15,38
3692,450,245725,2018-01-09 00:00:00,25,35
3691,649,98290,2018-01-29 00:00:00,10,35
3690,130,78694,2018-05-14 00:00:00,14,57
3689,896,56210,2018-09-06 00:00:00,10,57
3688,764,24738,2018-01-05 00:00:00,19,9
3687,939,137579,2018-02-13 00:00:00,19,67
3686,126,32648,2018-04-12 00:00:00,4,30
3685,330,185064,2018-04-23 00:00:00,22,5
3684,203,58905,2018-05-08 00:00:00,7,65
3683,631,17248,2018-11-08 00:00:00,2,89
3682,275,108648,2018-12-09 00:00:00,27,81
3681,682,163988,2018-12-17 00:00:00,22,55
3680,470,112112,2018-11-05 00:00:00,13,89
3679,538,7812,2018-05-11 00:00:00,6,9
3678,335,115856,2018-07-10 00:00:00,16,67
3677,766,20832,2018-11-20 00:00:00,16,9
3676,871,6932,2018-05-09 00:00:00,2,49
3675,698,49275,2018-09-18 00:00:00,9,31
3674,895,50316,2018-02-12 00:00:00,6,76
3673,68,52547,2018-02-10 00:00:00,11,92
3672,57,91305,2018-08-21 00:00:00,15,36
3671,671,185064,2018-06-26 00:00:00,22,5
3670,320,26103,2018-08-31 00:00:00,21,23
3669,51,211344,2018-05-29 00:00:00,28,66
3668,787,12372,2018-09-02 00:00:00,4,16
3667,40,18333,2018-11-11 00:00:00,3,80
3666,871,67959,2018-08-23 00:00:00,9,22
3665,329,58702,2018-10-28 00:00:00,7,76
3664,522,13115,2018-03-02 00:00:00,5,27
3663,624,93582,2018-03-25 00:00:00,27,49
3662,612,26103,2018-05-21 00:00:00,21,23
3661,244,172480,2018-01-04 00:00:00,20,89
3660,400,160704,2018-02-15 00:00:00,18,20
3659,568,68850,2018-12-20 00:00:00,15,78
3658,525,91665,2018-01-24 00:00:00,15,80
3657,96,203796,2018-03-02 00:00:00,27,66
3656,766,70760,2018-04-01 00:00:00,10,42
3655,446,138670,2018-06-26 00:00:00,14,2
3654,87,53091,2018-11-25 00:00:00,17,15
3653,480,32550,2018-10-07 00:00:00,25,9
3652,909,17856,2018-08-29 00:00:00,2,20
3651,803,80418,2018-12-24 00:00:00,26,16
3650,181,11242,2018-10-19 00:00:00,2,57
3649,152,75768,2018-05-13 00:00:00,11,70
3648,145,29946,2018-05-05 00:00:00,23,9
3647,37,68803,2018-12-17 00:00:00,7,35
3646,674,102375,2018-10-17 00:00:00,21,83
3645,534,54999,2018-06-09 00:00:00,9,80
3644,906,37270,2018-12-03 00:00:00,5,55
3643,448,42920,2018-05-09 00:00:00,20,46
3642,876,46752,2018-07-06 00:00:00,6,0
3641,756,23880,2018-03-16 00:00:00,12,39
3640,183,34440,2018-01-26 00:00:00,5,70
3639,72,225968,2018-07-21 00:00:00,29,0
3638,463,164997,2018-02-15 00:00:00,27,80
3637,954,142758,2018-05-17 00:00:00,22,24
3636,528,65700,2018-06-07 00:00:00,12,31
3635,574,22566,2018-12-22 00:00:00,3,40
3634,457,110313,2018-02-22 00:00:00,17,24
3633,400,185130,2018-08-25 00:00:00,22,65
3632,816,23613,2018-08-10 00:00:00,3,10
3631,395,13673,2018-06-23 00:00:00,11,23
3630,753,210300,2018-06-09 00:00:00,25,5
3629,686,83028,2018-01-31 00:00:00,11,66
3628,575,101374,2018-02-23 00:00:00,14,67
3627,472,55104,2018-07-20 00:00:00,8,70
3626,821,278610,2018-06-21 00:00:00,30,38
3625,707,294870,2018-12-19 00:00:00,30,35
3624,491,18900,2018-03-23 00:00:00,6,51
3623,11,159828,2018-06-21 00:00:00,19,5
3622,95,101296,2018-04-24 00:00:00,13,0
3621,914,68198,2018-07-10 00:00:00,26,27
3620,967,152196,2018-09-10 00:00:00,22,18
3619,852,5112,2018-05-15 00:00:00,2,86
3618,732,15044,2018-05-22 00:00:00,2,40
3617,571,111810,2018-02-28 00:00:00,15,55
3616,391,42456,2018-01-19 00:00:00,6,42
3615,876,42110,2018-08-11 00:00:00,5,29
3614,773,25870,2018-03-07 00:00:00,13,39
3613,627,39355,2018-06-04 00:00:00,5,10
3612,915,148592,2018-04-30 00:00:00,16,38
3611,258,18574,2018-05-08 00:00:00,2,38
3610,434,218892,2018-06-26 00:00:00,29,66
3609,795,126225,2018-06-29 00:00:00,15,65
3608,183,36720,2018-07-11 00:00:00,8,78
3607,869,9950,2018-09-03 00:00:00,5,39
3606,27,188775,2018-08-16 00:00:00,25,22
3605,970,58880,2018-11-13 00:00:00,23,6
3604,766,7454,2018-12-14 00:00:00,1,55
3603,440,58788,2018-04-06 00:00:00,23,86
3602,882,187726,2018-03-16 00:00:00,23,30
3601,66,146250,2018-08-12 00:00:00,30,83
3600,399,43722,2018-04-06 00:00:00,14,15
3599,35,55720,2018-06-09 00:00:00,28,39
3598,481,28168,2018-02-09 00:00:00,7,81
3597,35,51744,2018-04-27 00:00:00,6,89
3596,363,102608,2018-01-18 00:00:00,11,17
3595,435,135525,2018-09-02 00:00:00,15,69
3594,177,12780,2018-06-13 00:00:00,5,86
3593,699,58702,2018-12-28 00:00:00,7,76
3592,990,4590,2018-12-05 00:00:00,1,78
3591,349,40896,2018-03-05 00:00:00,16,86
3590,29,226422,2018-09-16 00:00:00,27,76
3589,775,4292,2018-03-05 00:00:00,2,46
3588,782,7548,2018-04-22 00:00:00,1,66
3587,949,223620,2018-09-25 00:00:00,30,55
3586,820,111936,2018-01-20 00:00:00,12,17
3585,764,208005,2018-10-27 00:00:00,21,2
3584,670,23606,2018-05-12 00:00:00,11,46
3583,477,16324,2018-12-22 00:00:00,2,30
3582,609,43875,2018-12-10 00:00:00,9,83
3581,748,153595,2018-10-19 00:00:00,17,69
3580,986,48402,2018-05-07 00:00:00,6,44
3579,844,65205,2018-01-04 00:00:00,27,8
3578,775,242010,2018-01-15 00:00:00,30,44
3577,817,84220,2018-01-31 00:00:00,10,29
3576,343,62262,2018-04-15 00:00:00,9,18
3575,367,214544,2018-03-23 00:00:00,23,17
3574,314,64953,2018-03-18 00:00:00,21,16
3573,296,13864,2018-01-07 00:00:00,4,49
3572,538,146160,2018-11-01 00:00:00,28,90
3571,5,27304,2018-09-29 00:00:00,4,34
3570,114,176862,2018-12-28 00:00:00,21,29
3569,985,19658,2018-09-12 00:00:00,2,35
3568,280,74952,2018-12-11 00:00:00,24,15
3567,440,48300,2018-10-31 00:00:00,20,8
3566,524,64953,2018-02-04 00:00:00,21,16
3565,588,222888,2018-08-17 00:00:00,24,38
3564,127,96804,2018-04-02 00:00:00,12,44
3563,117,30204,2018-07-01 00:00:00,4,22
3562,587,103284,2018-03-21 00:00:00,19,3
3561,973,93582,2018-12-12 00:00:00,27,49
3560,665,66150,2018-01-03 00:00:00,21,51
3559,990,38052,2018-08-28 00:00:00,7,3
3558,2,31500,2018-10-06 00:00:00,10,51
3557,482,32648,2018-10-30 00:00:00,4,30
3556,280,34125,2018-11-11 00:00:00,7,83
3555,803,61831,2018-06-29 00:00:00,11,57
3554,928,136875,2018-03-11 00:00:00,25,31
3553,254,88740,2018-06-09 00:00:00,17,90
3552,612,69180,2018-03-28 00:00:00,10,18
3551,130,52312,2018-07-12 00:00:00,13,81
3550,526,88461,2018-07-28 00:00:00,9,35
3549,235,20880,2018-03-31 00:00:00,4,90
3548,659,134176,2018-10-05 00:00:00,16,76
3547,922,19314,2018-07-14 00:00:00,9,46
3546,369,61992,2018-08-01 00:00:00,9,70
3545,254,151776,2018-03-21 00:00:00,17,20
3544,271,142350,2018-08-18 00:00:00,26,31
3543,119,271050,2018-11-09 00:00:00,30,69
3542,866,1243,2018-09-09 00:00:00,1,23
3541,157,153300,2018-04-09 00:00:00,28,31
3540,748,60375,2018-07-07 00:00:00,25,8
3539,644,31852,2018-05-24 00:00:00,4,87
3538,568,82742,2018-05-04 00:00:00,11,40
3537,407,15584,2018-06-19 00:00:00,2,0
3536,502,72890,2018-01-25 00:00:00,10,7
3535,724,36047,2018-01-22 00:00:00,29,23
3534,848,11718,2018-07-18 00:00:00,9,9
3533,157,6489,2018-05-19 00:00:00,1,24
3532,410,14788,2018-11-25 00:00:00,4,71
3531,49,178175,2018-03-20 00:00:00,25,12
3530,392,36200,2018-01-07 00:00:00,5,58
3529,988,258720,2018-03-07 00:00:00,30,89
3528,88,25236,2018-03-02 00:00:00,3,5
3527,974,10950,2018-09-02 00:00:00,2,31
3526,654,243945,2018-03-03 00:00:00,27,69
3525,700,67376,2018-07-02 00:00:00,8,29
3524,771,23880,2018-10-18 00:00:00,12,39
3523,591,43302,2018-02-15 00:00:00,14,16
3522,716,223200,2018-04-19 00:00:00,25,20
3521,315,31320,2018-11-16 00:00:00,6,90
3520,392,50680,2018-03-30 00:00:00,7,58
3519,547,127874,2018-04-23 00:00:00,17,40
3518,399,138533,2018-06-26 00:00:00,29,92
3517,787,25600,2018-06-23 00:00:00,10,6
3516,784,24201,2018-11-06 00:00:00,3,44
3515,592,185541,2018-03-16 00:00:00,23,44
3514,378,123662,2018-03-21 00:00:00,22,57
3513,402,35784,2018-11-07 00:00:00,14,86
3512,779,110313,2018-11-19 00:00:00,17,24
3511,104,88738,2018-07-09 00:00:00,13,34
3510,320,63000,2018-12-13 00:00:00,20,51
3509,828,51744,2018-07-27 00:00:00,6,89
3508,980,37270,2018-04-05 00:00:00,5,55
3507,974,51504,2018-09-26 00:00:00,24,46
3506,673,18485,2018-03-27 00:00:00,5,71
3505,455,213601,2018-06-07 00:00:00,23,38
3504,575,22134,2018-11-27 00:00:00,17,9
3503,213,169632,2018-01-20 00:00:00,19,20
3502,208,34496,2018-01-11 00:00:00,4,89
3501,980,43120,2018-06-16 00:00:00,5,89
3500,34,260036,2018-10-03 00:00:00,28,38
3499,513,84504,2018-03-27 00:00:00,21,81
3498,855,7522,2018-05-25 00:00:00,1,40
3497,340,193704,2018-10-20 00:00:00,28,18
3496,116,50687,2018-03-27 00:00:00,7,67
3495,254,28160,2018-08-29 00:00:00,11,6
3494,981,40896,2018-09-23 00:00:00,16,86
3493,152,63900,2018-12-14 00:00:00,25,86
3492,275,27180,2018-08-12 00:00:00,5,3
3491,986,29715,2018-07-13 00:00:00,3,2
3490,440,45058,2018-09-04 00:00:00,13,49
3489,990,11940,2018-04-29 00:00:00,6,39
3488,749,15102,2018-02-23 00:00:00,2,22
3487,418,99819,2018-10-18 00:00:00,27,71
3486,919,62388,2018-04-13 00:00:00,18,49
3485,775,43488,2018-09-08 00:00:00,8,3
3484,472,198100,2018-07-14 00:00:00,20,2
3483,48,19320,2018-06-18 00:00:00,8,8
3482,404,50715,2018-08-11 00:00:00,21,8
3481,986,6246,2018-01-21 00:00:00,2,15
3480,374,2146,2018-12-16 00:00:00,1,46
3479,455,198770,2018-08-08 00:00:00,22,69
3478,38,65205,2018-04-20 00:00:00,27,8
3477,957,31484,2018-09-20 00:00:00,4,10
3476,27,155840,2018-11-04 00:00:00,20,0
3475,405,78030,2018-02-10 00:00:00,17,78
3474,78,152040,2018-02-01 00:00:00,21,58
3473,394,181033,2018-11-11 00:00:00,23,10
3472,953,75735,2018-05-06 00:00:00,9,65
3471,862,177232,2018-03-31 00:00:00,19,17
3470,380,31852,2018-11-28 00:00:00,4,87
3469,211,215001,2018-10-16 00:00:00,27,87
3468,292,13770,2018-08-06 00:00:00,3,78
3467,778,104624,2018-09-15 00:00:00,26,81
3466,750,6932,2018-03-31 00:00:00,2,49
3465,745,25266,2018-06-18 00:00:00,3,29
3464,815,204646,2018-02-26 00:00:00,26,10
3463,151,202128,2018-05-12 00:00:00,24,29
3462,154,103824,2018-07-29 00:00:00,16,24
3461,716,7963,2018-09-20 00:00:00,1,87
3460,62,40896,2018-10-26 00:00:00,16,86
3459,149,6932,2018-05-07 00:00:00,2,1
3458,102,134640,2018-08-25 00:00:00,16,65
3457,331,63375,2018-05-31 00:00:00,13,83
3456,385,10398,2018-03-27 00:00:00,3,1
3455,914,262015,2018-03-07 00:00:00,29,69
3454,264,42075,2018-10-24 00:00:00,5,65
3453,415,117404,2018-12-05 00:00:00,14,76
3452,83,152775,2018-04-13 00:00:00,25,80
3451,732,31248,2018-07-13 00:00:00,24,9
3450,941,244035,2018-09-28 00:00:00,29,65
3449,362,33830,2018-12-21 00:00:00,17,39
3448,106,96122,2018-06-08 00:00:00,26,71
3447,190,3697,2018-01-15 00:00:00,1,71
3446,604,61860,2018-07-22 00:00:00,20,16
3445,123,114268,2018-03-10 00:00:00,14,30
3444,430,108720,2018-04-04 00:00:00,20,3
3443,218,70839,2018-10-03 00:00:00,9,10
3442,96,8584,2018-04-18 00:00:00,4,46
3441,455,158480,2018-02-20 00:00:00,16,2
3440,712,57016,2018-12-15 00:00:00,8,12
3439,288,82125,2018-11-18 00:00:00,15,31
3438,906,107213,2018-10-06 00:00:00,29,71
3437,526,16772,2018-10-08 00:00:00,2,76
3436,476,7240,2018-08-25 00:00:00,1,58
3435,18,181152,2018-10-27 00:00:00,24,66
3434,761,62262,2018-12-18 00:00:00,9,18
3433,293,36540,2018-06-21 00:00:00,7,90
3432,503,50490,2018-10-08 00:00:00,11,78
3431,718,50687,2018-03-29 00:00:00,7,67
3430,814,23889,2018-06-08 00:00:00,3,87
3429,806,186786,2018-10-07 00:00:00,27,18
3428,811,48426,2018-05-03 00:00:00,7,18
3427,747,258912,2018-01-17 00:00:00,29,20
3426,162,66878,2018-06-18 00:00:00,14,92
3425,676,97048,2018-02-26 00:00:00,28,49
3424,477,52836,2018-09-05 00:00:00,7,66
3423,294,7668,2018-02-15 00:00:00,3,86
3422,995,9450,2018-09-03 00:00:00,3,51
3421,655,236698,2018-05-10 00:00:00,29,30
3420,605,150960,2018-08-13 00:00:00,20,66
3419,68,112830,2018-06-13 00:00:00,15,40
3418,833,38126,2018-12-05 00:00:00,11,1
3417,837,20480,2018-10-25 00:00:00,8,6
3416,934,131442,2018-11-04 00:00:00,19,18
3415,376,180528,2018-06-09 00:00:00,24,40
3414,254,93582,2018-10-10 00:00:00,27,1
3413,558,126225,2018-04-23 00:00:00,15,65
3412,337,79630,2018-09-01 00:00:00,10,87
3411,177,121740,2018-05-21 00:00:00,20,36
3410,23,60408,2018-05-22 00:00:00,8,22
3409,559,17168,2018-07-10 00:00:00,8,46
3408,14,27672,2018-08-01 00:00:00,4,18
3407,329,202128,2018-12-21 00:00:00,24,29
3406,130,28116,2018-03-13 00:00:00,11,86
3405,238,179088,2018-12-03 00:00:00,26,70
3404,687,83184,2018-08-18 00:00:00,24,1
3403,719,227205,2018-04-29 00:00:00,27,65
3402,400,203796,2018-03-04 00:00:00,27,66
3401,497,45288,2018-05-06 00:00:00,6,66
3400,27,45900,2018-02-01 00:00:00,10,78
